"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"GO:0043087"	"GO:0043087"	"regulation of GTPase activity"	"25/392"	"479/18670"	3.03193866289631e-05	0.00956693261169281	0.00846733315654199	"GNAQ/ARHGAP9/ASAP1/CORO1C/SEMA4D/RIC1/ARHGEF10L/FGD6/ARHGEF12/DOCK8/MYO9B/WNK1/DENND1A/PREX1/NEDD9/DOCK11/TBC1D7/RICTOR/TBC1D12/ACAP2/BNIP2/GSK3B/RASA3/ADGRB3/ARFGAP3"	25
"GO:0051056"	"GO:0051056"	"regulation of small GTPase mediated signal transduction"	"20/392"	"338/18670"	3.38025147216885e-05	0.00990413681345474	0.00876577994549652	"ARHGAP9/SPATA13/SHOC2/FARP1/ARHGEF10L/FGD6/ARHGEF12/RIPOR2/MYO9B/DENND1A/NUP62/PREX1/RASGRP4/RHOQ/ARFGEF2/ARHGEF40/RASA3/AKAP13/ITSN1/CYTH1"	20
"GO:0036500"	"GO:0036500"	"ATF6-mediated unfolded protein response"	"4/392"	"10/18670"	3.63609894670637e-05	0.00994351858625968	0.00880063527522124	"DDIT3/HSP90B1/HSPA5/MBTPS1"	4
"GO:0045785"	"GO:0045785"	"positive regulation of cell adhesion"	"22/392"	"403/18670"	4.68438245240373e-05	0.0120095855123501	0.0106292336041714	"ZMIZ1/IL18/ATM/PRSS2/BCL10/CARMIL1/DOCK8/NOD2/CYLD/PREX1/NEDD9/ITGA5/TNFRSF14/TGFBR2/TNFSF14/TRIOBP/SYK/ROCK1/PTPRJ/GSK3B/PRKCA/PTPN11"	22
"GO:0043547"	"GO:0043547"	"positive regulation of GTPase activity"	"22/392"	"405/18670"	5.04186477903646e-05	0.0121657231315339	0.0107674251534964	"GNAQ/ARHGAP9/ASAP1/CORO1C/SEMA4D/RIC1/ARHGEF10L/ARHGEF12/DOCK8/MYO9B/DENND1A/PREX1/NEDD9/DOCK11/TBC1D7/TBC1D12/ACAP2/BNIP2/GSK3B/RASA3/ADGRB3/ARFGAP3"	22
"GO:2000114"	"GO:2000114"	"regulation of establishment of cell polarity"	"5/392"	"21/18670"	6.13306915206501e-05	0.0139765831454282	0.0123701494184048	"RIPOR2/DOCK8/RICTOR/ROCK1/RNF41"	5
"GO:0018105"	"GO:0018105"	"peptidyl-serine phosphorylation"	"18/392"	"299/18670"	6.6589239337772e-05	0.0143762663033443	0.0127238939875887	"HMGA2/ULK1/ATM/TENM1/HIPK3/PRKY/WNK1/FNIP2/RICTOR/TGFBR2/SYK/ROCK1/CSNK1G3/RASSF2/PLCL2/GSK3B/PRKCA/MAPK1"	18
"GO:0007159"	"GO:0007159"	"leukocyte cell-cell adhesion"	"19/392"	"337/18670"	0.000100546861535239	0.0206221613008775	0.0182519013386862	"ZMIZ1/IL18/SEMA4D/BCL10/RIPOR2/DOCK8/WNK1/NOD2/CYLD/ADORA2A/ITGA5/TNFRSF14/TGFBR2/TNFSF14/SYK/ROCK1/PTPN11/ITGAL/RC3H1"	19
"GO:0032878"	"GO:0032878"	"regulation of establishment or maintenance of cell polarity"	"5/392"	"24/18670"	0.000121629784196212	0.0237583511796601	0.0210276253480068	"RIPOR2/DOCK8/RICTOR/ROCK1/RNF41"	5
"GO:0035303"	"GO:0035303"	"regulation of dephosphorylation"	"14/392"	"209/18670"	0.00014114000181892	0.02631342074204	0.0232890215656794	"SEMA4D/SHOC2/CRY2/FARP1/HSP90B1/WNK1/PPP6R3/PPP2R5E/ROCK1/PHACTR1/PHACTR2/FKBP15/GSK3B/PPARGC1B"	14
"GO:0071216"	"GO:0071216"	"cellular response to biotic stimulus"	"15/392"	"236/18670"	0.000147539901771555	0.02631342074204	0.0232890215656794	"DDIT3/SASH1/IL18/BCL10/PLAA/TLR2/NOD2/IRF8/SYK/HSPA5/TXNIP/GSK3B/PRKCA/MAPK1/CXCL8"	15
"GO:0018209"	"GO:0018209"	"peptidyl-serine modification"	"18/392"	"322/18670"	0.000169413197325024	0.0289016281236023	0.0255797468239637	"HMGA2/ULK1/ATM/TENM1/HIPK3/PRKY/WNK1/FNIP2/RICTOR/TGFBR2/SYK/ROCK1/CSNK1G3/RASSF2/PLCL2/GSK3B/PRKCA/MAPK1"	18
"GO:1901222"	"GO:1901222"	"regulation of NIK/NF-kappaB signaling"	"10/392"	"117/18670"	0.000180084033686746	0.0289016281236023	0.0255797468239637	"TNFSF15/SASH1/IL18/TLR2/NOD2/CYLD/TNFSF14/ZFP91/RASSF2/RC3H1"	10
"GO:0035023"	"GO:0035023"	"regulation of Rho protein signal transduction"	"11/392"	"140/18670"	0.000183189256756133	0.0289016281236023	0.0255797468239637	"SPATA13/FARP1/ARHGEF10L/FGD6/ARHGEF12/RIPOR2/MYO9B/PREX1/ARHGEF40/AKAP13/ITSN1"	11
"GO:1901224"	"GO:1901224"	"positive regulation of NIK/NF-kappaB signaling"	"8/392"	"77/18670"	0.000209087656601839	0.0317658358289164	0.0281147496148048	"TNFSF15/SASH1/IL18/TLR2/NOD2/TNFSF14/ZFP91/RC3H1"	8
"GO:0046847"	"GO:0046847"	"filopodium assembly"	"7/392"	"59/18670"	0.000227214176286044	0.0332868768259054	0.0294609659402468	"SPATA13/PPP1R9A/TENM1/FGD6/RIPOR2/DOCK11/RHOQ"	7
"GO:0034340"	"GO:0034340"	"response to type I interferon"	"9/392"	"99/18670"	0.00023698698314009	0.033521400166919	0.0296685337513674	"MX2/IFIT2/IFIT1/SHFL/OAS3/IRF8/NLRC5/XAF1/PTPN11"	9
"GO:0018107"	"GO:0018107"	"peptidyl-threonine phosphorylation"	"10/392"	"126/18670"	0.000329318650576835	0.0426813241504684	0.0377756388398383	"ULK1/HIPK3/WNK1/TGFBR2/ROCK1/CSNK1G3/GSK3B/PRKAG2/PRKCA/MAPK1"	10
"GO:0051090"	"GO:0051090"	"regulation of DNA-binding transcription factor activity"	"21/392"	"432/18670"	0.000341936187538	0.0426813241504684	0.0377756388398383	"DDIT3/TRIM38/IL18/TRIM22/BCL10/NFAM1/TLR2/TAB2/CDKN2A/NOD2/TRIM14/CYLD/SYK/NLRC5/RNF41/TAB3/CRTC1/RB1/MAPK1/LRRFIP1/PPARGC1B"	21
"GO:0010923"	"GO:0010923"	"negative regulation of phosphatase activity"	"9/392"	"104/18670"	0.000343169232950846	0.0426813241504684	0.0377756388398383	"SEMA4D/CRY2/FARP1/WNK1/ROCK1/PHACTR1/PHACTR2/FKBP15/GSK3B"	9
"GO:0006914"	"GO:0006914"	"autophagy"	"23/392"	"496/18670"	0.000353770117288134	0.0426813241504684	0.0377756388398383	"DDIT3/UBQLN1/ULK1/ATM/TRIM22/RAB39A/PLAA/SESN3/USP10/TAB2/ATP6V0A2/SREBF2/IRF8/ROCK1/FOXO1/SOGA1/RNF41/TAB3/TPCN1/GSK3B/CAMKK2/PRKAG2/NPC1"	23
"GO:0061919"	"GO:0061919"	"process utilizing autophagic mechanism"	"23/392"	"496/18670"	0.000353770117288134	0.0426813241504684	0.0377756388398383	"DDIT3/UBQLN1/ULK1/ATM/TRIM22/RAB39A/PLAA/SESN3/USP10/TAB2/ATP6V0A2/SREBF2/IRF8/ROCK1/FOXO1/SOGA1/RNF41/TAB3/TPCN1/GSK3B/CAMKK2/PRKAG2/NPC1"	23
"GO:0030011"	"GO:0030011"	"maintenance of cell polarity"	"4/392"	"17/18670"	0.000366712180065733	0.0426891289338163	0.0377825465607874	"LIN7A/LIN7C/PDCD6IP/GSK3B"	4
"GO:0007266"	"GO:0007266"	"Rho protein signal transduction"	"13/392"	"203/18670"	0.000374648620579568	0.0426891289338163	0.0377825465607874	"SPATA13/FARP1/ARHGEF10L/FGD6/ARHGEF12/RIPOR2/MYO9B/PREX1/RHOQ/ROCK1/ARHGEF40/AKAP13/ITSN1"	13
"GO:0031396"	"GO:0031396"	"regulation of protein ubiquitination"	"13/392"	"204/18670"	0.000392710046732267	0.0435377462620475	0.0385336259226056	"UBQLN1/SASH1/HERPUD1/BCL10/PLAA/GCLC/DTX3L/NOD2/TBC1D7/HSPA5/N4BP1/PRICKLE1/FEM1B"	13
"GO:0050854"	"GO:0050854"	"regulation of antigen receptor-mediated signaling pathway"	"7/392"	"65/18670"	0.000416356215362207	0.0449445577740993	0.0397787420161843	"ELF1/BCL10/NFAM1/CYLD/PTPRJ/PLCL2/RC3H1"	7
"GO:0051091"	"GO:0051091"	"positive regulation of DNA-binding transcription factor activity"	"15/392"	"261/18670"	0.000435382696054316	0.0457933286978155	0.0405299573196042	"DDIT3/TRIM38/IL18/TRIM22/BCL10/NFAM1/TLR2/TAB2/NOD2/TRIM14/RNF41/TAB3/CRTC1/LRRFIP1/PPARGC1B"	15
"GO:0032760"	"GO:0032760"	"positive regulation of tumor necrosis factor production"	"8/392"	"86/18670"	0.000447708481585705	0.0459125047866141	0.0406354356049762	"TLR2/NOD2/IFNGR1/SYK/PTPRJ/ARFGEF2/ORM2/PTPN11"	8
